"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Watami Japanese Dining - Junction 8","3.6","933","9 Bishan Place, #01-33 Junction 8 Shopping Centre","Singapore",,"SG","http://www.watami.com.sg/","+65 6258 3577","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Watami%20Japanese%20Dining%20-%20Junction%208&query_place_id=ChIJb-ErmBYX2jERKddzxRgayYI"
"ZAINAP RESTAURANT(THE BABA CAFE HOUSE)","3.7","9","Bukit Merah Lane 1, Block 126","Singapore",,"SG",,,"Asian restaurant","https://www.google.com/maps/search/?api=1&query=ZAINAP%20RESTAURANT(THE%20BABA%20CAFE%20HOUSE)&query_place_id=ChIJvzY-8hgb2jERE26786pbWfk"
"Raj Restaurant","3.8","811","20 Biopolis Way, #01-03 Centros","Block",,"SG","https://raj-biopolis.oddle.me/","+65 8779 8702","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Raj%20Restaurant&query_place_id=ChIJE1u78EMa2jERbEnmDns_vQo"
"Original Sin Restaurant","4.3","1038","01-62 Jln Merah Saga, Chip Bee Gardens, Blk 43","Singapore",,"SG","http://www.originalsin.com.sg/","+65 6475 5605","Mediterranean restaurant","https://www.google.com/maps/search/?api=1&query=Original%20Sin%20Restaurant&query_place_id=ChIJmzY7Gmsa2jERKvr0lq11r7Q"
"SAYBONS","3.7","324","9 Bishan Pl, #02-43","Singapore",,"SG","http://www.saybons.com/","+65 6258 3138","Western restaurant","https://www.google.com/maps/search/?api=1&query=SAYBONS&query_place_id=ChIJb-ErmBYX2jERWgHlhGNJQxU"
"Quentin’s Bar and Restaurant","4.5","156","SentosaSG 2 Gunner lane, #01-08, blk 14 Mess Hall","Singapore",,"SG","https://www.quentins.com.sg/","+65 8817 6742","Asian fusion restaurant","https://www.google.com/maps/search/?api=1&query=Quentin%E2%80%99s%20Bar%20and%20Restaurant&query_place_id=ChIJR8qLTngb2jERncHT3pQir5o"
"Chin Huat Live Seafood","4.3","1135","105 Clementi Street 12, Sunset Wy, #01-30","Singapore",,"SG","https://www.chinhuatliveseafood.com/","+65 6775 7348","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Chin%20Huat%20Live%20Seafood&query_place_id=ChIJxescUYEa2jERQAF3aQjd56U"
"Ontama Don","4.7","332","360 Balestier Rd, #01-23 Shaw Plaza","Singapore",,"SG","https://www.ontamadon.sg/","+65 6970 3118","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Ontama%20Don&query_place_id=ChIJXY-4ni8Z2jERRarY0xS25So"
"Burger King Shaw Plaza","3.7","45","360 Balestier Road, Twin Heights, #01-17/18/19/20 Shaw Plaza","Singapore",,"SG","https://www.burgerking.com.sg/","+65 6610 0689","Fast food restaurant","https://www.google.com/maps/search/?api=1&query=Burger%20King%20Shaw%20Plaza&query_place_id=ChIJM204uwEZ2jERBzuWTiYbfSU"
"Iro Iro Japanese Restaurant","4.3","125","151 Lor Chuan, #01-01","Singapore",,"SG","https://iroirojr.wixsite.com/main","+65 9888 8756","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Iro%20Iro%20Japanese%20Restaurant&query_place_id=ChIJNzFk8GQX2jERDyIUvJdoDjI"
"Naowarat Thai Cuisine","4.3","201","530 Balestier Rd, #01-06 Monville Mansion","Singapore",,"SG",,"+65 6909 3600","Restaurant","https://www.google.com/maps/search/?api=1&query=Naowarat%20Thai%20Cuisine&query_place_id=ChIJO-_bHHwW2jERj3anWR-zMdo"
"Jiang 蔣先生 Cantonese Asian Tapas","4.7","405","456 Balestier Rd, #01-04 next to SPC gas station","Singapore",,"SG","https://www.jiangcantonesetapas.com/","+65 6518 4728","Asian restaurant","https://www.google.com/maps/search/?api=1&query=Jiang%20%E8%94%A3%E5%85%88%E7%94%9F%20Cantonese%20Asian%20Tapas&query_place_id=ChIJLc0nTd0X2jEROorNFNLvjGo"
"Hyderabad Bawarchi Authentic North Indian Restaurant","4.7","116","978 Toa Payoh N, #02-01","Singapore",,"SG",,"+65 9019 7903","Restaurant","https://www.google.com/maps/search/?api=1&query=Hyderabad%20Bawarchi%20Authentic%20North%20Indian%20Restaurant&query_place_id=ChIJ53UbWi8X2jERj3FpYQJgLNE"
"Al Rabeca Restaurant 24 Hrs","3.7","42","16 Kim Keat Rd","Singapore",,"SG",,"+65 9895 9493","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Rabeca%20Restaurant%2024%20Hrs&query_place_id=ChIJrxU1GuIZ2jERaBofbjm8xbo"
"BOON KENG NEW TASTE 文庆新食代 @ Serangoon Road","3.9","239","1003 Serangoon Rd","Singapore",,"SG","https://boon-keng-new-taste.business.site/?utm_source=gmb&utm_medium=referral","+65 6962 8896","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=BOON%20KENG%20NEW%20TASTE%20%E6%96%87%E5%BA%86%E6%96%B0%E9%A3%9F%E4%BB%A3%20%40%20Serangoon%20Road&query_place_id=ChIJeQJ8xJYZ2jER8bO2AIJ0qtI"
"Nummun Thai Kitchen","4.5","407","200 Upper Thomson Rd #01-03, Thomson Imperial Court","Singapore",,"SG","https://www.facebook.com/nummunthaikitchen","+65 8886 8699","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Nummun%20Thai%20Kitchen&query_place_id=ChIJ-y8nN_sX2jERsbrlC-hEHW0"
"YC Dining & Bar | Western Restaurant Bar","4.8","638","2 Venture Dr, #01-45 Vision Exchange","Singapore",,"SG","https://www.ycdiningandbar.info/","+65 6980 5432","Western restaurant","https://www.google.com/maps/search/?api=1&query=YC%20Dining%20%26%20Bar%20%7C%20Western%20Restaurant%20Bar&query_place_id=ChIJ487Dp2oR2jERTV1zM0iJNYo"
"Burke's Restaurant And Cafe",,"0","9 Bishan Pl, Junction 8 Shopping Centre, Singapore 579837","Singapore",,"SG",,"+65 6258 6620","Restaurant","https://www.google.com/maps/search/?api=1&query=Burke's%20Restaurant%20And%20Cafe&query_place_id=ChIJjXL9nRYX2jER_KxoRadmpio"
"DonBaasha 24hrs Restaurant","3.9","270","3 St George's Rd","Singapore",,"SG",,"+65 8709 9333","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=DonBaasha%2024hrs%20Restaurant&query_place_id=ChIJ5VF0vNYZ2jERdHIt2lY2fQo"
"Restaurant focal","4.9","11","7 Portsdown Rd","Singapore",,"SG","http://restaurantfocal.sg/","+65 8181 0102","Singaporean restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20focal&query_place_id=ChIJA7oG6Ywb2jERtSES_pGiLVI"
"Pin Hsiang Family Restaurant","3.5","81","87 Whampoa Dr, #01-889",,,"SG",,"+65 6256 1193","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Pin%20Hsiang%20Family%20Restaurant&query_place_id=ChIJbejx2tkZ2jER1i2PFUnfPCw"
"TANI Bistro & Bar | Authentic and Traditional Indian Restaurant | Affordable Indian Food","4.6","229","20 Ah Hood Rd, #01-19 Zhongshan Mall","Singapore",,"SG","http://www.tanibistro.com/","+65 6592 0098","Indian restaurant","https://www.google.com/maps/search/?api=1&query=TANI%20Bistro%20%26%20Bar%20%7C%20Authentic%20and%20Traditional%20Indian%20Restaurant%20%7C%20Affordable%20Indian%20Food&query_place_id=ChIJ_zuSzmYX2jERXX38aSSA1e4"
"Boon Tong Kee Restaurant","4.2","2225","Balestier Rd, #399 401 & 403","Singapore",,"SG","http://boontongkee.com.sg/","+65 6254 3937","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Boon%20Tong%20Kee%20Restaurant&query_place_id=ChIJ7wTBRt8Z2jERQO-YNjVAXyI"
"Phoenix Indian Restaurant","4.5","629","KidsSTOP 21, Jurong Town Hall Rd, Omni theatre building","Singapore",,"SG","https://www.phoenixindianrestaurant.net/","+65 6468 1044","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Phoenix%20Indian%20Restaurant&query_place_id=ChIJ-d2VabkR2jERYQ1K_MKnO1M"
"Che Kitchen by 车老板","3.3","217","1008A Toa Payoh N","Singapore",,"SG","https://reserve.oddle.me/cafenewasia","+65 6513 9032","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Che%20Kitchen%20by%20%E8%BD%A6%E8%80%81%E6%9D%BF&query_place_id=ChIJUdXy4S0X2jER-LPuuX-qE6Q"
"Hoy Yong Seafood Restaurant","3.5","307","352 Clementi Ave 2, #01-153 Block 352","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Hoy%20Yong%20Seafood%20Restaurant&query_place_id=ChIJCxXFGYka2jERhSj1uhWoTSY"
"YANG MING SEAFOOD Bishan Branch","4.2","767","150 Bishan St.11","Singapore",,"SG",,"+65 8028 9940","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=YANG%20MING%20SEAFOOD%20Bishan%20Branch&query_place_id=ChIJ8fZpXSsX2jERDJ9ahOUlzKc"
"HUI Restaurant","4.6","116","10b Rochester Park","Singapore",,"SG","http://www.hui.restaurant/","+65 6530 3977","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=HUI%20Restaurant&query_place_id=ChIJKQ2M_MIb2jERD1vs1-b3Upw"
"Candlenut","4.4","1588","17a Dempsey Rd","Singapore",,"SG","https://comodempsey.sg/restaurant/candlenut","+65 1800 304 2288","Nyonya restaurant","https://www.google.com/maps/search/?api=1&query=Candlenut&query_place_id=ChIJ5ySHC3IZ2jERu-xiMMTjAVE"
"Al Barakath Restaurant","4","218","39 Teban Gardens Rd, #01-332/333","Singapore",,"SG",,"+65 6561 5358","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Barakath%20Restaurant&query_place_id=ChIJaW2fxaUa2jERiGD2Pyzq5zY"
"Cavemen Restaurant & Bar","4.3","262","1 Jln Dusun, #01-08","Singapore",,"SG","https://cavemen.com.sg/","+65 6250 1168","Restaurant","https://www.google.com/maps/search/?api=1&query=Cavemen%20Restaurant%20%26%20Bar&query_place_id=ChIJ8f9Y6N4X2jERAZZqYq17_j8"
"Al Medina Restaurant","3.9","34","95 Lor 4 Toa Payoh, #01-48","Singapore",,"SG",,,"Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Medina%20Restaurant&query_place_id=ChIJd8Uofb8X2jERovK0XMSVFLI"
"Niqqi's The Cheese Prata Shop","3.8","918","16 Clementi Rd","Singapore",,"SG",,"+65 8222 9822","Restaurant","https://www.google.com/maps/search/?api=1&query=Niqqi's%20The%20Cheese%20Prata%20Shop&query_place_id=ChIJS44NPfwa2jERH1ygoIgk05w"
"Soup Restaurant 三盅两件 @ Clementi Mall","4.1","563","3155 Commonwealth Ave W, #03 - 62","Singapore",,"SG","http://www.souprestaurant.com.sg/","+65 6659 3688","Cantonese restaurant","https://www.google.com/maps/search/?api=1&query=Soup%20Restaurant%20%E4%B8%89%E7%9B%85%E4%B8%A4%E4%BB%B6%20%40%20Clementi%20Mall&query_place_id=ChIJ9y7Rbo4a2jERLC1BGHJVV_w"
"Mata Thai","4","503","508, #01-390 Bishan St.11","Singapore",,"SG","https://m.facebook.com/pages/Mata-Thai/191448740873625","+65 9339 3082","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Mata%20Thai&query_place_id=ChIJj9trUm0X2jERX0VD2SHNLQU"
"Namaste Curry House","3.7","264","263 Upper Thomson Rd","Singapore",,"SG","http://namastecurryhouse.com/","+65 9351 3302","North Indian restaurant","https://www.google.com/maps/search/?api=1&query=Namaste%20Curry%20House&query_place_id=ChIJh8ktt2UX2jER3-c1Xaq10yk"
"Sichuan Tianfu Restaurant 天府川菜 (Clementi)","4.4","472","3151 Commonwealth Ave W, #01-17/18 Grantral Mall @ Clementi","Singapore",,"SG","http://www.tianfu.com.sg/","+65 6777 1866","Restaurant","https://www.google.com/maps/search/?api=1&query=Sichuan%20Tianfu%20Restaurant%20%E5%A4%A9%E5%BA%9C%E5%B7%9D%E8%8F%9C%20(Clementi)&query_place_id=ChIJ-0DAQI4a2jERVIPajSdgj58"
"Hong Kong Street Restaurant - Clementi West st 2","3","2","722 Clementi West Street 2, #01-150","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Hong%20Kong%20Street%20Restaurant%20-%20Clementi%20West%20st%202&query_place_id=ChIJTxf0-dYb2jER22pj7IhCVYk"
"Swee Hin Restaurant","4.2","11","116 Commonwealth Cres, #01-129","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Swee%20Hin%20Restaurant&query_place_id=ChIJO1aAwT8a2jERKqpq3I9t4oQ"
"Tora Hachi Japanese Grill & Restaurant","4.6","149","29 Lor Mambong","Singapore",,"SG","https://tora-hachi-japanese-restaurant.business.site/?utm_source=gmb&utm_medium=referral","+65 9067 3489","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Tora%20Hachi%20Japanese%20Grill%20%26%20Restaurant&query_place_id=ChIJ04YnhYob2jERdNyW4Eva_-Y"
"Under Der Linden Restaurant","4.2","458","5B Portsdown Rd, #01-02","Singapore",,"SG","https://underderlinden.com.sg/","+65 9838 2977","Restaurant","https://www.google.com/maps/search/?api=1&query=Under%20Der%20Linden%20Restaurant&query_place_id=ChIJP0FNrbcb2jERDoCrNqB-ktU"
"Hakata Japanese Restaurant@NeWest","4","465","1 W Coast Dr, #01-93/70 NEWest","Singapore",,"SG","http://www.hakatarestaurant.com/catering/","+65 6265 3680","Restaurant","https://www.google.com/maps/search/?api=1&query=Hakata%20Japanese%20Restaurant%40NeWest&query_place_id=ChIJd0jKulUF2jERzRvrkyRc5ao"
"Al Jemi Restaurant","3.8","72","1007 Serangoon Rd","Singapore",,"SG",,"+65 6203 1334","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Jemi%20Restaurant&query_place_id=ChIJQUE3LU4Z2jERb5yg2DazUUw"
"Signature Restaurant & Bar - Best Briyani and Grill chicken","4.3","130","2 Venture Dr, #02-47 Vision Exchange","Singapore",,"SG","http://www.signaturelounge.sg/","+65 8756 8383","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Signature%20Restaurant%20%26%20Bar%20-%20Best%20Briyani%20and%20Grill%20chicken&query_place_id=ChIJKVSNn4sR2jERjznHMmMyMAQ"
"Fayidha Restaurant","4","555","26 Kim Keat Rd","Singapore",,"SG",,"+65 6259 7560","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Fayidha%20Restaurant&query_place_id=ChIJV2Zx_NgZ2jERWx7Ro1iJ7c0"
"Chong Qing Grilled Fish Upper Thomson","4.1","161","205 Upper Thomson Rd","Singapore",,"SG","http://www.cqgf.com.sg/islandwide-delivery","+65 6278 8809","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Chong%20Qing%20Grilled%20Fish%20Upper%20Thomson&query_place_id=ChIJKUpcWe8X2jERxUdsne8BkLA"
"Jack's Place Toa Payoh","3.8","751","430 Lor 6 Toa Payoh, #01-01A OrangeTee","Singapore",,"SG","https://www.jacksplace.com.sg/","+65 6252 6311","Western restaurant","https://www.google.com/maps/search/?api=1&query=Jack's%20Place%20Toa%20Payoh&query_place_id=ChIJN7A8tmYX2jERgQ48HDgdMPA"
"GRUB Junction 8","4.1","215","9 Bishan Pl, #01-38 Junction 8","Singapore",,"SG","https://grub.com.sg/","+65 8891 9298","Western restaurant","https://www.google.com/maps/search/?api=1&query=GRUB%20Junction%208&query_place_id=ChIJE0-KZIgX2jERDiDbvPpPi_I"
"Yi Jia Village Seafood Restaurant","4.1","444","20 Lor 7 Toa Payoh, #01-758","Singapore",,"SG",,"+65 6250 6537","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Yi%20Jia%20Village%20Seafood%20Restaurant&query_place_id=ChIJgzrjuXoX2jER0mck0ryN1_M"
"Hock Kee Seafood Restaurant","2.8","19","260 Kim Keat Ave, #01-01","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Hock%20Kee%20Seafood%20Restaurant&query_place_id=ChIJLbCwAXEX2jERkRG2wu0pvrs"
"The Roti Prata House","3.8","3277","246 Upper Thomson Rd, #246 M 246","Singapore",,"SG","https://www.facebook.com/pages/The-Roti-Prata-House/143214395726095","+65 6459 5260","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=The%20Roti%20Prata%20House&query_place_id=ChIJP8IIvzoX2jERvnJIgFgZoCs"
"Hong Sheng Restaurant - Claypot Fish Head","3.9","228","203 Toa Payoh N","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=Hong%20Sheng%20Restaurant%20-%20Claypot%20Fish%20Head&query_place_id=ChIJ6T54vmsX2jER6vI3BMor7cg"
"Fatboy's the Burger Bar","4.2","874","187 Upper Thomson Rd","Singapore",,"SG","http://www.fatboys.sg/","+65 6252 8780","Hamburger restaurant","https://www.google.com/maps/search/?api=1&query=Fatboy's%20the%20Burger%20Bar&query_place_id=ChIJzZGHRToX2jERHqIagCQLWI0"
"Saveur Thai Restaurant","3.9","113","151 Lorong Chuan, NTP+ #01-09","Singapore",,"SG","https://www.saveurthai.sg/","+65 6241 6014","Restaurant","https://www.google.com/maps/search/?api=1&query=Saveur%20Thai%20Restaurant&query_place_id=ChIJt6z2ZFoX2jER_jB39owSCWY"
"WOLAA Kitchen & Bar","4.6","117","387 Balestier Rd","Singapore",,"SG",,"+65 6312 3376","Asian fusion restaurant","https://www.google.com/maps/search/?api=1&query=WOLAA%20Kitchen%20%26%20Bar&query_place_id=ChIJLYJp72kZ2jER5mZsHwcQfV0"
"83 Seafood Restaurant","4.1","322","Block 66 Lor 4 Toa Payoh","Singapore",,"SG",,"+65 8358 4282","Restaurant","https://www.google.com/maps/search/?api=1&query=83%20Seafood%20Restaurant&query_place_id=ChIJk2kjHIwX2jERt8VMQsv5100"
"ARIZE Bistro by Axsolute","4.6","78","293 Lor 6 Toa Payoh, #03-03","Singapore",,"SG","https://www.facebook.com/AxsoluteBistro/","+65 8847 1453","Western restaurant","https://www.google.com/maps/search/?api=1&query=ARIZE%20Bistro%20by%20Axsolute&query_place_id=ChIJFa026WUX2jERH6b1NEv2U1g"
"Wanglee Seafood Restaurant","4.3","32","94 Lor 4 Toa Payoh","Singapore",,"SG","http://fb.me/Wangleebrothers","+65 8711 5600","Restaurant","https://www.google.com/maps/search/?api=1&query=Wanglee%20Seafood%20Restaurant&query_place_id=ChIJ1SvfbG4X2jERkZSJct1kMv8"
"PocoLoco","4","722","215f Upper Thomson Rd","Singapore",,"SG",,"+65 8866 4646","Italian restaurant","https://www.google.com/maps/search/?api=1&query=PocoLoco&query_place_id=ChIJuworGh0X2jERVX6X-X29pyo"
"Tims Restaurant & Cafe","4.2","715","95 Lor 4 Toa Payoh, #01-52","Singapore",,"SG",,"+65 6250 5246","Western restaurant","https://www.google.com/maps/search/?api=1&query=Tims%20Restaurant%20%26%20Cafe&query_place_id=ChIJ6-rvFmkX2jERaCY1Smb5tZ0"
"Trattoria da Mimmo Restaurant and Pizzeria","4.5","557","3 Clover Wy","Singapore",,"SG","http://www.trattoriadamimmo.com.sg/","+65 9088 2659","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Trattoria%20da%20Mimmo%20Restaurant%20and%20Pizzeria&query_place_id=ChIJ4UIS3D0X2jERNNeOcuEPgQY"
"Faber Valley Pub & Restaurant","4.6","116","114 Faber Dr","Singapore",,"SG","https://www.facebook.com/FaberValley/","+65 6778 7101","Restaurant","https://www.google.com/maps/search/?api=1&query=Faber%20Valley%20Pub%20%26%20Restaurant&query_place_id=ChIJXY4jC5ka2jER7-pcR1iUa70"
"Sapore Italian Restaurant","4.4","411","1 Create Wy, #01-11","Singapore",,"SG","https://www.sapore.com.sg/","+65 6262 0287","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Sapore%20Italian%20Restaurant&query_place_id=ChIJrccu6fUa2jERtI5L2Txe-_g"
"Island Penang Kitchen","4.4","1251","721 Clementi West Street 2, #01-126","Singapore",,"SG","https://www.facebook.com/Island-Penang-Kitchen-648592468507507/","+65 6873 0163","Southeast Asian restaurant","https://www.google.com/maps/search/?api=1&query=Island%20Penang%20Kitchen&query_place_id=ChIJEYbG7_Ea2jERzPiMfCb8yVY"
"The Restaurant @ SPGG","3.8","39","1010 Dover Rd","Singapore",,"SG",,"+65 6796 9988","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20Restaurant%20%40%20SPGG&query_place_id=ChIJb0fNgooa2jERRt4iEA6zg-4"
"Taverna Greka Greek-Italian Restaurant (previous Gary's)","4.5","425","41 Rochester Dr","Singapore",,"SG","https://tavernagreeka.com/","+65 8513 3144","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Taverna%20Greka%20Greek-Italian%20Restaurant%20(previous%20Gary's)&query_place_id=ChIJ40e8ZGgb2jERrkS9z4WVCAw"
"Lazy Lizard - NEWest","4.5","324","1 West Coast Drive #01-85 & #01-86, NEWest","Singapore",,"SG","https://lazylizard.com.sg/","+65 6254 7326","Restaurant","https://www.google.com/maps/search/?api=1&query=Lazy%20Lizard%20-%20NEWest&query_place_id=ChIJpaXv6kIb2jERaR2t1KW20sk"
"Rong Liang Restaurant Pte Ltd 榮亮閣","4.1","813","Block 725 Clementi West Street 2 #01-190/192, (S)120725","Singapore",,"SG","https://rong-liang-restaurant.business.site/?utm_source=gmb&utm_medium=referral","+65 9821 0906","Cantonese restaurant","https://www.google.com/maps/search/?api=1&query=Rong%20Liang%20Restaurant%20Pte%20Ltd%20%E6%A6%AE%E4%BA%AE%E9%96%A3&query_place_id=ChIJayxA_-0a2jER8qiMOk6X4tY"
"Dario Pizza & More","4.4","441","6 Clementi Rd","Singapore",,"SG","http://www.dariopizzaandmore.com/","+65 9446 0253","Pizza restaurant","https://www.google.com/maps/search/?api=1&query=Dario%20Pizza%20%26%20More&query_place_id=ChIJSV6OO_wa2jERdnMz-qR7XXo"
"Hong Kong Kitchen","3.5","205","24 Clementi Rd","Singapore",,"SG","https://xgxc.meuu.online/home","+65 6779 7889","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Hong%20Kong%20Kitchen&query_place_id=ChIJD2KRPfwa2jERpjI_2ZxVBRA"
"roots@onenorth restaurant","4.4","356","3 Fusionopolis Pl Workloft, Unit, #01 - 50 Galaxis","Singapore",,"SG","http://www.facebook.com/rootsonenorth","+65 8040 5140","Western restaurant","https://www.google.com/maps/search/?api=1&query=roots%40onenorth%20restaurant&query_place_id=ChIJ5yUNSEUa2jERwFbLzYcct0g"
"Pietrasanta The Italian Restaurant","4.5","1142","1 Fusionopolis Wy, #01-08 Connexis","Singapore",,"SG","http://www.ristorante-pietrasanta.com/","+65 9863 9253","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Pietrasanta%20The%20Italian%20Restaurant&query_place_id=ChIJp85ZgUka2jERsvwRR9FvUwA"
"Rangooli Restaurant","4.1","521","Blk 721 Clementi West Street 2, #01-138/140","Singapore",,"SG","http://www.rangoolirestaurant.com/","+65 6777 6413","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Rangooli%20Restaurant&query_place_id=ChIJV15mQ6Ub2jERvlB6iB9FrN8"
"Al Amaan Restaurant","4.1","1261","12 Clementi Rd","Singapore",,"SG","http://www.alamaanrestaurant.com/","+65 6774 0637","Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Al%20Amaan%20Restaurant&query_place_id=ChIJpbpdPPwa2jER3qzoPX12xE8"
"The Wharf","3.5","86","52 W Coast Ferry Rd, RSYC Yacht Club","Singapore",,"SG",,"+65 6768 9351","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20Wharf&query_place_id=ChIJu7MGPOMa2jERiwWry4BnS2E"
"Nana Original Thai Food Clementi","4.1","565","18 Clementi Rd","Singapore",,"SG","http://nana.thai.restaurant/","+65 8861 4209","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Nana%20Original%20Thai%20Food%20Clementi&query_place_id=ChIJpacnPPwa2jERoFkXHFExOI8"
"Formosa Delights","4.2","509","20 Clementi Rd","Singapore",,"SG","http://www.formosadelights.com/","+65 6778 7398","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Formosa%20Delights&query_place_id=ChIJB6_SPfwa2jERhWb0-pMgLRo"
"Anyplace Family Restaurant Pte Ltd","5","1","2 Jurong East Street 21","Singapore",,"SG",,"+65 6565 6340","Restaurant","https://www.google.com/maps/search/?api=1&query=Anyplace%20Family%20Restaurant%20Pte%20Ltd&query_place_id=ChIJNxo8dA4Q2jERXyGon4uVxMM"
"桑林川粤海鲜饭店 Canto-Sichuan Seafood Restaurant","3","2","132 Jurong Gateway Rd, #01-273","Singapore",,"SG",,"+65 6561 8658","Restaurant","https://www.google.com/maps/search/?api=1&query=%E6%A1%91%E6%9E%97%E5%B7%9D%E7%B2%A4%E6%B5%B7%E9%B2%9C%E9%A5%AD%E5%BA%97%20Canto-Sichuan%20Seafood%20Restaurant&query_place_id=ChIJGUj2Qg0R2jERwzglCLtK2CE"
"Yee Cheong Yuen Noodle Restaurant Pte Ltd","1.9","7","2 Jurong East Street 21, #03-99, Imm Building","Singapore",,"SG",,"+65 6561 1663","Fusion restaurant","https://www.google.com/maps/search/?api=1&query=Yee%20Cheong%20Yuen%20Noodle%20Restaurant%20Pte%20Ltd&query_place_id=ChIJ7XV52w0Q2jERED3DoSpTxv4"
"81 Restaurant","3.8","321","406 Jurong West Street 42","Singapore",,"SG","http://www.facebook.com/81seafood","+65 8191 1000","Restaurant","https://www.google.com/maps/search/?api=1&query=81%20Restaurant&query_place_id=ChIJR19GINoP2jERIVvcAXcatpg"
"NKS Restaurant Indian Muslim Food","3.3","116","762 Jurong West Street 75","Singapore",,"SG",,,"Restaurant","https://www.google.com/maps/search/?api=1&query=NKS%20Restaurant%20Indian%20Muslim%20Food&query_place_id=ChIJt2wdFaYP2jERjkTBkVsjZGE"
"Siam Square Mookata - Best Mookata Restaurant in Singapore","3.7","140","134 Jurong Gateway Rd","Singapore",,"SG","https://siamsquaremookata.com.sg/","+65 8119 6664","Barbecue restaurant","https://www.google.com/maps/search/?api=1&query=Siam%20Square%20Mookata%20-%20Best%20Mookata%20Restaurant%20in%20Singapore&query_place_id=ChIJ86WNoAUQ2jERWScRdorYYa4"
"Tayyiba Briyani Restaurant @ Nexus One North","4.7","49","1 Fusionopolis Link, #01-03 Nexus @one-north","Singapore",,"SG","https://www.tayyibabiryani.sg/","+65 6993 9648","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Tayyiba%20Briyani%20Restaurant%20%40%20Nexus%20One%20North&query_place_id=ChIJkTDN2YYb2jERnRmbvhRlo0w"
"Woorinara Korean Restaurant","3.9","523","19 Lor Kilat, #01-02","Singapore",,"SG","http://woorinara.sg/","+65 6464 9282","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Woorinara%20Korean%20Restaurant&query_place_id=ChIJ_zMwIGIQ2jER4QzYoMSf_lM"
"Alif Restaurant","3.8","505","374 Bukit Batok Street 31, #01-204","Singapore",,"SG",,,"Indian Muslim restaurant","https://www.google.com/maps/search/?api=1&query=Alif%20Restaurant&query_place_id=ChIJqUBqNTYQ2jERBBDpYC6v9DY"
"Potluck by The Soup Restaurant","3.7","143","IMM #01-101A, 2 Jurong East Street 21","Singapore",,"SG","https://www.facebook.com/potlucksingapore","+65 6899 6636","Restaurant","https://www.google.com/maps/search/?api=1&query=Potluck%20by%20The%20Soup%20Restaurant&query_place_id=ChIJJV7X1Q0Q2jERDNnJQOEaePs"
