"title","categoryName","address","neighborhood","street","city","postalCode","state","countryCode","website","phone","phoneUnformatted","location/lat","location/lng","plusCode"
"Hong Sheng Restaurant - Claypot Fish Head","Restaurant","203 Toa Payoh N, Singapore 310203","Toa Payoh","203 Toa Payoh N","Singapore","310203",,"SG",,,,"1.3420493","103.8487709","8RRX+RG Singapore"
"Fatboy's the Burger Bar","Hamburger restaurant","187 Upper Thomson Rd, Singapore 574335","Bishan","187 Upper Thomson Rd","Singapore","574335",,"SG","http://www.fatboys.sg/","+65 6252 8780","+6562528780","1.3515683","103.8353692","9R2P+J4 Singapore"
"Saveur Thai Restaurant","Restaurant","151 Lorong Chuan, NTP+ #01-09, Singapore 556741","Serangoon","151 Lorong Chuan, NTP+ #01-09","Singapore","556741",,"SG","https://www.saveurthai.sg/","+65 6241 6014","+6562416014","1.3512405","103.8616048","9V26+FJ Singapore"
"WOLAA Kitchen & Bar","Asian fusion restaurant","387 Balestier Rd, Singapore 329795","Novena","387 Balestier Rd","Singapore","329795",,"SG",,"+65 6312 3376","+6563123376","1.3252791","103.8499564","8RGX+4X Singapore"
"83 Seafood Restaurant","Restaurant","Block 66 Lor 4 Toa Payoh, Singapore 310066","Toa Payoh","Block 66 Lor 4 Toa Payoh","Singapore","310066",,"SG",,"+65 8358 4282","+6583584282","1.3350275","103.8519774","8VP2+2Q Singapore"
"ARIZE Bistro by Axsolute","Western restaurant","293 Lor 6 Toa Payoh, #03-03, Singapore 319387","Toa Payoh","293 Lor 6 Toa Payoh, #03-03","Singapore","319387",,"SG","https://www.facebook.com/AxsoluteBistro/","+65 8847 1453","+6588471453","1.3302726","103.854705","8VJ3+4V Singapore"
"Wanglee Seafood Restaurant","Restaurant","94 Lor 4 Toa Payoh, Singapore 310094","Toa Payoh","94 Lor 4 Toa Payoh","Singapore","310094",,"SG","http://fb.me/Wangleebrothers","+65 8711 5600","+6587115600","1.3389227","103.8495469","8RQX+HR Singapore"
"PocoLoco","Italian restaurant","215f Upper Thomson Rd, Singapore 574349","Bishan","215f Upper Thomson Rd","Singapore","574349",,"SG",,"+65 8866 4646","+6588664646","1.3523794","103.8349379","9R2M+XX Singapore"
"Tims Restaurant & Cafe","Western restaurant","95 Lor 4 Toa Payoh, #01-52, Singapore 310095","Toa Payoh","95 Lor 4 Toa Payoh, #01-52","Singapore","310095",,"SG",,"+65 6250 5246","+6562505246","1.3391892","103.849029","8RQX+MJ Singapore"
"Trattoria da Mimmo Restaurant and Pizzeria","Italian restaurant","3 Clover Wy, Singapore 579078","Bishan","3 Clover Wy","Singapore","579078",,"SG","http://www.trattoriadamimmo.com.sg/","+65 9088 2659","+6590882659","1.3504035","103.8430891","9R2V+56 Singapore"
"Faber Valley Pub & Restaurant","Restaurant","114 Faber Dr, Singapore 129426","Clementi","114 Faber Dr","Singapore","129426",,"SG","https://www.facebook.com/FaberValley/","+65 6778 7101","+6567787101","1.3203129","103.7563516","8QC4+4G Singapore"
"Sapore Italian Restaurant","Italian restaurant","1 Create Wy, #01-11, Singapore 138602","Queenstown","1 Create Wy, #01-11","Singapore","138602",,"SG","https://www.sapore.com.sg/","+65 6262 0287","+6562620287","1.3042989","103.7739138","8Q3F+PH Singapore"
"Island Penang Kitchen","Southeast Asian restaurant","721 Clementi West Street 2, #01-126, Singapore 120721","Clementi","721 Clementi West Street 2, #01-126","Singapore","120721",,"SG","https://www.facebook.com/Island-Penang-Kitchen-648592468507507/","+65 6873 0163","+6568730163","1.3025584","103.764474","8Q37+2Q Singapore"
"The Restaurant @ SPGG","Restaurant","1010 Dover Rd, Singapore 139658","Queenstown","1010 Dover Rd","Singapore","139658",,"SG",,"+65 6796 9988","+6567969988","1.3096279","103.7744979","8Q5F+VQ Singapore"
"Taverna Greka Greek-Italian Restaurant (previous Gary's)","Italian restaurant","41 Rochester Dr, Singapore 138582","Queenstown","41 Rochester Dr","Singapore","138582",,"SG","https://tavernagreeka.com/","+65 8513 3144","+6585133144","1.3060604","103.7876901","8Q4Q+C3 Singapore"
"Lazy Lizard - NEWest","Restaurant","1 West Coast Drive #01-85 & #01-86, NEWest, Singapore 128020","Clementi","1 West Coast Drive #01-85 & #01-86, NEWest","Singapore","128020",,"SG","https://lazylizard.com.sg/","+65 6254 7326","+6562547326","1.3164178","103.7577178","8Q85+H3 Singapore"
"Rong Liang Restaurant Pte Ltd 榮亮閣","Cantonese restaurant","Block 725 Clementi West Street 2 #01-190/192, (S)120725, Singapore 120725","Clementi","Block 725 Clementi West Street 2 #01-190/192, (S)120725","Singapore","120725",,"SG","https://rong-liang-restaurant.business.site/?utm_source=gmb&utm_medium=referral","+65 9821 0906","+6598210906","1.303813","103.7636313","8Q37+GF Singapore"
"Dario Pizza & More","Pizza restaurant","6 Clementi Rd, Singapore 129741","Queenstown","6 Clementi Rd","Singapore","129741",,"SG","http://www.dariopizzaandmore.com/","+65 9446 0253","+6594460253","1.2924497","103.7683135","7QR9+X8 Singapore"
"Hong Kong Kitchen","Chinese restaurant","24 Clementi Rd, Singapore 129753","Queenstown","24 Clementi Rd","Singapore","129753",,"SG","https://xgxc.meuu.online/home","+65 6779 7889","+6567797889","1.2930409","103.7687545","7QV9+6G Singapore"
"roots@onenorth restaurant","Western restaurant","3 Fusionopolis Pl Workloft, Unit, #01 - 50 Galaxis, Singapore 138523","Queenstown","3 Fusionopolis Pl Workloft, Unit, #01 - 50 Galaxis","Singapore","138523",,"SG","http://www.facebook.com/rootsonenorth","+65 8040 5140","+6580405140","1.2996794","103.78726","7QXP+VW Singapore"
"Pietrasanta The Italian Restaurant","Italian restaurant","1 Fusionopolis Wy, #01-08 Connexis, Singapore 138632","Queenstown","1 Fusionopolis Wy, #01-08 Connexis","Singapore","138632",,"SG","http://www.ristorante-pietrasanta.com/","+65 9863 9253","+6598639253","1.2986242","103.7879068","7QXQ+C5 Singapore"
"Rangooli Restaurant","Indian restaurant","Blk 721 Clementi West Street 2, #01-138/140, Singapore 120721","Clementi","Blk 721 Clementi West Street 2, #01-138/140","Singapore","120721",,"SG","http://www.rangoolirestaurant.com/","+65 6777 6413","+6567776413","1.3023263","103.7642234","8Q27+WM Singapore"
"Al Amaan Restaurant","Indian Muslim restaurant","12 Clementi Rd, Singapore 129742","Queenstown","12 Clementi Rd","Singapore","129742",,"SG","http://www.alamaanrestaurant.com/","+65 6774 0637","+6567740637","1.2927526","103.7684987","7QV9+49 Singapore"
"The Wharf","Restaurant","52 W Coast Ferry Rd, RSYC Yacht Club, Singapore 126887","Queenstown","52 W Coast Ferry Rd, RSYC Yacht Club","Singapore","126887",,"SG",,"+65 6768 9351","+6567689351","1.2927481","103.7627338","7QV7+33 Singapore"
"Nana Original Thai Food Clementi","Thai restaurant","18 Clementi Rd, Singapore 129747","Queenstown","18 Clementi Rd","Singapore","129747",,"SG","http://nana.thai.restaurant/","+65 8861 4209","+6588614209","1.2929144","103.7686345","7QV9+5F Singapore"
"Formosa Delights","Chinese restaurant","20 Clementi Rd, Singapore 129749","Queenstown","20 Clementi Rd","Singapore","129749",,"SG","http://www.formosadelights.com/","+65 6778 7398","+6567787398","1.2929497","103.7686889","7QV9+5F Singapore"
"Anyplace Family Restaurant Pte Ltd","Restaurant","2 Jurong East Street 21, Singapore 609601","Jurong East","2 Jurong East Street 21","Singapore","609601",,"SG",,"+65 6565 6340","+6565656340","1.334938","103.746872","8PMW+XP Singapore"
"桑林川粤海鲜饭店 Canto-Sichuan Seafood Restaurant","Restaurant","132 Jurong Gateway Rd, #01-273, Singapore 600132","Jurong East","132 Jurong Gateway Rd, #01-273","Singapore","600132",,"SG",,"+65 6561 8658","+6565618658","1.3342485","103.739666","8PMQ+MV Singapore"
"Yee Cheong Yuen Noodle Restaurant Pte Ltd","Fusion restaurant","2 Jurong East Street 21, #03-99, Imm Building, Singapore 609601","Jurong East","2 Jurong East Street 21, #03-99, Imm Building","Singapore","609601",,"SG",,"+65 6561 1663","+6565611663","1.334938","103.746872","8PMW+XP Singapore"
"81 Restaurant","Restaurant","406 Jurong West Street 42, Singapore 640406","Jurong West","406 Jurong West Street 42","Singapore","640406",,"SG","http://www.facebook.com/81seafood","+65 8191 1000","+6581911000","1.354291","103.7227626","9P3F+P4 Singapore"
"NKS Restaurant Indian Muslim Food","Restaurant","762 Jurong West Street 75, Singapore 640762","Jurong West","762 Jurong West Street 75","Singapore","640762",,"SG",,,,"1.3486424","103.697846","8MXX+F4 Singapore"
"Siam Square Mookata - Best Mookata Restaurant in Singapore","Barbecue restaurant","134 Jurong Gateway Rd, Singapore 600134","Jurong East","134 Jurong Gateway Rd","Singapore","600134",,"SG","https://siamsquaremookata.com.sg/","+65 8119 6664","+6581196664","1.3341897","103.7388698","8PMQ+MG Singapore"
"Tayyiba Briyani Restaurant @ Nexus One North","Indian restaurant","1 Fusionopolis Link, #01-03 Nexus @one-north, Singapore 138542","Queenstown","1 Fusionopolis Link, #01-03 Nexus @one-north","Singapore","138542",,"SG","https://www.tayyibabiryani.sg/","+65 6993 9648","+6569939648","1.2989605","103.7897541","7QXQ+HW Singapore"
"Woorinara Korean Restaurant","Korean restaurant","19 Lor Kilat, #01-02, Singapore 598120","Bukit Timah","19 Lor Kilat, #01-02","Singapore","598120",,"SG","http://woorinara.sg/","+65 6464 9282","+6564649282","1.340941","103.7737213","8QRF+9F Singapore"
"Alif Restaurant","Indian Muslim restaurant","374 Bukit Batok Street 31, #01-204, Singapore 650374","Bukit Batok","374 Bukit Batok Street 31, #01-204","Singapore","650374",,"SG",,,,"1.3576781","103.7506913","9Q52+37 Singapore"
"Potluck by The Soup Restaurant","Restaurant","IMM #01-101A, 2 Jurong East Street 21, Singapore 609601","Jurong East","IMM #01-101A, 2 Jurong East Street 21","Singapore","609601",,"SG","https://www.facebook.com/potlucksingapore","+65 6899 6636","+6568996636","1.3343648","103.7464532","8PMW+PH Singapore"
"Siam Square Mookata - Best Mookata Restaurant in Singapore","Thai restaurant","221 Boon Lay Pl, Boon Lay Shopping Centre, Singapore 640221","Jurong West","221 Boon Lay Pl, Boon Lay Shopping Centre","Singapore","640221",,"SG","https://siamsquaremookata.com.sg/","+65 8119 6664","+6581196664","1.3458486","103.7124831","8PW6+8X Singapore"
"Pink Candy Korean Restaurant","Korean restaurant","144 Upper Bukit Timah Rd #04-60 Beauty World Centre, Singapore 588177","Bukit Timah","144 Upper Bukit Timah Rd #04-60 Beauty World Centre","Singapore","588177",,"SG","https://pinkcandysg.com/","+65 9170 2365","+6591702365","1.342311","103.7763425","8QRG+WG Singapore"
"Swensen's @ West Mall","Restaurant","1 Bukit Batok Central Link 02-05 West Mall, Singapore 658713","Bukit Batok","1 Bukit Batok Central Link 02-05 West Mall","Singapore","658713",,"SG","http://www.swensens.com.sg/","+65 6898 9281","+6568989281","1.3500983","103.7493183","9P2X+2P Singapore"
"KJM Curry House","Restaurant","217A Jurong East Street 21, Singapore 601217","Jurong East","217A Jurong East Street 21","Singapore","601217",,"SG",,"+65 9142 6420","+6591426420","1.3403258","103.7384574","8PRQ+49 Singapore"
"Ananda's TAJ Restaurant","Restaurant","Blk 19A #01, 60 Nanyang Cres, #02 North Hill Gym, Singapore 636957","Western Water Catchment","Blk 19A #01, 60 Nanyang Cres, #02 North Hill Gym","Singapore","636957",,"SG",,"+65 8436 1111","+6584361111","1.3542972","103.6876925","9M3Q+P3 Singapore"
"Ariff's Restaurant Authentic indian And Muslim Cuisine","Indian restaurant","274 Bukit Batok East Ave 5, Singapore","Bukit Batok","274 Bukit Batok East Ave 5",,,,"SG",,"+65 8248 9248","+6582489248","1.3478202","103.7578451","8QX5+44 Singapore"
"The Sapling Restaurant","Fusion restaurant","21 Bukit Batok Street 22, Shatec, Singapore 659589","Bukit Batok","21 Bukit Batok Street 22, Shatec","Singapore","659589",,"SG","https://thesapling.shatec.sg/","+65 6415 3553","+6564153553","1.3437536","103.7501307","8QV2+G3 Singapore"
"The House Steam Boat Restaurant","Restaurant","50 Nanyang Dr, Singapore 639798","Western Water Catchment","50 Nanyang Dr","Singapore","639798",,"SG","https://www.burpple.com/food-connection","+65 8821 3302","+6588213302","1.3470221","103.680656","8MWJ+R7 Singapore"
"Suka Ramai Mama Power","Restaurant","1 Bedok Rd, Singapore 469572","Bedok","1 Bedok Rd","Singapore","469572",,"SG","https://suka-ramai-mama-power.business.site/?utm_source=gmb&utm_medium=referral","+65 9425 2537","+6594252537","1.3203457","103.9555208","8XC4+46 Singapore"
"Crust Bistro","Indian restaurant","74 Bayshore Rd, #01-33 Costa Del Sol, Singapore 469989","Bedok","74 Bayshore Rd, #01-33 Costa Del Sol","Singapore","469989",,"SG",,"+65 9054 4117","+6590544117","1.3113179","103.9396954","8W6Q+GV Singapore"
"Hock Seng Choon Fishball Kway Teow Mee (#01-50)","Hawker stall","16 Bedok S Rd, #01-50, Singapore 460016","Bedok","16 Bedok S Rd, #01-50","Singapore","460016",,"SG","https://the.fat.guide/singapore/eat/hock-seng-choon-fish-ball-kway-teow-mee/","+65 9789 6160","+6597896160","1.3203564","103.9351672","8WCP+43 Singapore"
"Hill Street Fried Kway Teow","Hawker stall","16 Bedok S Rd, #01-41, Singapore 460016","Bedok","16 Bedok S Rd, #01-41","Singapore","460016",,"SG",,,,"1.3204391","103.9353699","8WCP+54 Singapore"
"Bam! Restaurant","Restaurant","38 Tras St, Singapore 078977","Chinatown","38 Tras St","Singapore","078977",,"SG","http://www.bam.sg/","+65 6226 0500","+6562260500","1.278406","103.8442916","7RHV+9P Singapore"
"Ba Shu Sichuan Restaurant","Sichuan restaurant","219 Bedok Central, #01-122, Singapore 460219","Bedok","219 Bedok Central, #01-122","Singapore","460219",,"SG","http://bashusichuan.sg/","+65 6384 0115","+6563840115","1.3252511","103.9328134","8WGM+44 Singapore"
"Neon Pigeon","Japanese restaurant","36 Carpenter St, #01-01, Singapore 059915","Central Area","36 Carpenter St, #01-01","Singapore","059915",,"SG","https://www.neonpigeonsg.com/","+65 3129 7551","+6531297551","1.2880169","103.8477094","7RQX+63 Singapore"
"LAVO Italian Restaurant And Rooftop Bar","Italian restaurant","10 Bayfront Ave, Tower 1, Level 57, Singapore 018956","Central Area","10 Bayfront Ave, Tower 1, Level 57","Singapore","018956",,"SG","https://lavosingapore.com/","+65 6688 8591","+6566888591","1.2826231","103.8600999","7VM6+22 Singapore"
"Fu Lin Men Chinese Restaurant (National Service Resort & Country Club)","Chinese restaurant","10 Changi Coast Walk, Level 1 National Service Resort & Country Club, Singapore 499739","Tampines","10 Changi Coast Walk, Level 1 National Service Resort & Country Club","Singapore","499739",,"SG","https://www.fulinmen.com.sg/fu-lin-men-nsrcc","+65 6592 4680","+6565924680","1.3185752","103.9739734","8X9F+CH Singapore"
"Pepper Lunch - Bedok Mall","Japanese restaurant","311 New Upper Changi Rd, #01-05/06/07/08, Singapore 467360","Bedok","311 New Upper Changi Rd, #01-05/06/07/08","Singapore","467360",,"SG","http://www.pepperlunch.com.sg/",,,"1.3243336","103.929703","8WFH+PV Singapore"
"Blu Kouzina Siglap","Greek restaurant","907 E Coast Rd, #01-01, Singapore 459107","Bedok","907 E Coast Rd, #01-01","Singapore","459107",,"SG","https://blukouzina.com/siglap/","+65 9710 8303","+6597108303","1.3127669","103.924493","8W7F+4Q Singapore"
"城记海鲜 Cheng Ji Seafood Restaurant","Seafood restaurant","891 E Coast Rd, Singapore 459094","Bedok","891 E Coast Rd","Singapore","459094",,"SG","https://social.quandoo.com/en/groups/Cheng%20Ji%20Seafood%20Restaurant%20%E5%9F%8E%E8%AE%B0%E6%B5%B7%E9%B2%9C","+65 9694 1818","+6596941818","1.3127347","103.9240304","8W7F+3J Singapore"
"Mendon Bedok Mall","Japanese restaurant","311 New Upper Changi Rd, #B2-27, Singapore 467360","Bedok","311 New Upper Changi Rd, #B2-27","Singapore","467360",,"SG",,,,"1.3245479","103.929448","8WFH+RQ Singapore"
"Masalaa Bar","Modern Indian restaurant","723 E Coast Rd, Singapore 459071","Bedok","723 E Coast Rd","Singapore","459071",,"SG","http://www.masalaabar.com/","+65 6282 4648","+6562824648","1.3122359","103.922917","8W6F+V5 Singapore"
"Adimann Seafood & Satay Specialist","Satay restaurant","1220 ECP, Singapore 468960","Bedok","1220 ECP","Singapore","468960",,"SG",,,,"1.3067672","103.9347712","8W4M+PW Singapore"
"Springleaf Prata Place - Jln Tua Kong","Indian restaurant","57B Jln Tua Kong, Singapore 457253","Bedok","57B Jln Tua Kong","Singapore","457253",,"SG","https://spplace.com/","+65 6636 2935","+6566362935","1.3160376","103.9254645","8W8G+C5 Singapore"
"Xin Jian Dong Restaurant Pte Ltd","Fusion restaurant","219 Bedok Central, #01-140A, Singapore 460219","Bedok","219 Bedok Central, #01-140A","Singapore","460219",,"SG",,"+65 6441 2298","+6564412298","1.3247041","103.9329847","8WFM+V5 Singapore"
"Block 16 Bedok South Market & Food Centre","Hawker center","16 Bedok S Rd, Singapore 460016","Bedok","16 Bedok S Rd","Singapore","460016",,"SG","https://www.nea.gov.sg/our-services/hawker-management/overview","+65 6225 5632","+6562255632","1.3204181","103.9354884","8WCP+55 Singapore"
"Satay Solo","Hawker stall","1 Bedok Rd, Singapore 469572","Bedok","1 Bedok Rd","Singapore","469572",,"SG","https://sataysolo.pickngosg.com/","+65 9711 0116","+6597110116","1.3204356","103.9556151","8XC4+56 Singapore"
"Khan Saab Restaurant","Indian restaurant","55 Chai Chee Dr, Singapore 460055","Bedok","55 Chai Chee Dr","Singapore","460055",,"SG",,"+65 6244 4430","+6562444430","1.3270906","103.9187045","8WG9+RF Singapore"
"Paik's Bibim @ Bedok Mall","Korean restaurant","311 New Upper Changi Rd, #01-95, Singapore 467360","Bedok","311 New Upper Changi Rd, #01-95","Singapore","467360",,"SG","http://www.facebook.com/paiks.bibimsg/","+65 6844 9628","+6568449628","1.3247633","103.9293326","8WFH+WP Singapore"
"Pizza Hut Bedok Mall","Pizza restaurant","311 New Upper Changi Rd, #B2 - 05 / 34 Bedok Mall, Singapore 467360","Bedok","311 New Upper Changi Rd, #B2 - 05 / 34 Bedok Mall","Singapore","467360",,"SG","http://www.pizzahut.com.sg/?y_source=1_MjAzNDUzMzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","+65 6235 3535","+6562353535","1.3249442","103.9298176","8WFH+XW Singapore"
"Ashes Burnnit","Hawker stall","69 Bedok South Ave 3, Springleaf Eating House by Coffee Buddy's, Singapore 460069","Bedok","69 Bedok South Ave 3, Springleaf Eating House by Coffee Buddy's","Singapore","460069",,"SG","http://www.ashessg.com/",,,"1.3193589","103.9435005","8W9V+PC Singapore"
"Spize @ Bedok","Halal restaurant","338 Bedok Rd, Bedok Shopping Complex, Singapore 469516","Bedok","338 Bedok Rd, Bedok Shopping Complex","Singapore","469516",,"SG","https://smartweb-ecms.tabsquare.com/scan/b8bc5160-ce84-48da-b119-6eb6f2832616","+65 6337 7493","+6563377493","1.3313374","103.9479106","8WJX+G5 Singapore"
"The Nest","Restaurant","11 Laguna Golf Green, Singapore 488047","Tampines","11 Laguna Golf Green","Singapore","488047",,"SG","https://www.dusitthanilagunasingapore.com/dining/thenest","+65 6321 6792","+6563216792","1.3239747","103.9638053","8XF7+HG Singapore"
"Lenu","Chinese noodle restaurant","311 New Upper Changi Rd, B2-32, Singapore 467360","Bedok","311 New Upper Changi Rd, B2-32","Singapore","467360",,"SG","https://www.paradisegp.com/brand-lenu-chef-wais-noodle-bar/",,,"1.3246231","103.9298026","8WFH+RW Singapore"
"An-nur shentonway famous restaurant","Restaurant","36 Chai Chee Ave, Block 36, Singapore 461036","Bedok","36 Chai Chee Ave, Block 36","Singapore","461036",,"SG",,"+65 8742 0797","+6587420797","1.3256641","103.9254728","8WGG+75 Singapore"
"Legends Bar","Restaurant","11 Laguna Golf Green, Singapore 488047","Tampines","11 Laguna Golf Green","Singapore","488047",,"SG","https://www.dusitthanilagunasingapore.com/dining/legendsbar",,,"1.3238801","103.96316","8XF7+H7 Singapore"
"Song Kee Fried Oyster","Hawker stall","#01-15 East Coast Lagoon Food Village, 1220 ECP, Singapore 468960","Bedok","#01-15 East Coast Lagoon Food Village, 1220 ECP","Singapore","468960",,"SG",,,,"1.3069729","103.9350505","8W4P+Q2 Singapore"
"Biryani Concepts @ Siglap","Restaurant","27 Upper E Coast Rd, Crescendo Building, Singapore 455211","Bedok","27 Upper E Coast Rd, Crescendo Building","Singapore","455211",,"SG","https://social.quandoo.com/en/groups/Biryani%20Concepts","+65 8208 8842","+6582088842","1.3130881","103.9263173","8W7G+6G Singapore"
"MOS Burger","Fast food restaurant","311 New Upper Changi Rd, #B2-29 Bedok Mall, Singapore 467360","Bedok","311 New Upper Changi Rd, #B2-29 Bedok Mall","Singapore","467360",,"SG","http://www.mosburger.com.sg/","+65 6844 9571","+6568449571","1.324562","103.9296009","8WFH+RR Singapore"
"Black Pearl Steakhouse","Restaurant","85 Upper E Coast Rd, Singapore 455222","Bedok","85 Upper E Coast Rd","Singapore","455222",,"SG","http://www.blackpearlsteakhouse.com/","+65 6448 1732","+6564481732","1.3133","103.9278176","8W7H+84 Singapore"
"Stuff'd","Salad shop","New Upper Changi Rd, B2-22 Bedok Mall, 311, Singapore 467360","Bedok","New Upper Changi Rd, B2-22 Bedok Mall, 311","Singapore","467360",,"SG","http://stuffed.com.sg/",,,"1.3243549","103.9291758","8WFH+PM Singapore"
"Canton Paradise","Cantonese restaurant","311 New Upper Changi Road Bedok Mall, B2-11, Singapore 467360","Bedok","311 New Upper Changi Road Bedok Mall, B2-11","Singapore","467360",,"SG","https://www.paradisegp.com/brand-canton-paradise/","+65 6844 9244","+6568449244","1.324592","103.9292631","8WFH+RP Singapore"
"Saffrons @ Swan Lake","Indian Muslim restaurant","23 Swan Lake Ave, Opera Estate, Singapore 455715","Bedok","23 Swan Lake Ave, Opera Estate","Singapore","455715",,"SG","http://www.saffrons.com.sg/","+65 6449 5267","+6564495267","1.3215209","103.9239907","8WCF+JH Singapore"
"Sin Ho (Block 16 Bedok South)","Chinese restaurant","11 Bedok S Rd, Singapore","Bedok","11 Bedok S Rd",,,,"SG",,,,"1.3204067","103.9353635","8WCP+54 Singapore"
"Ding Gua Gua Fried Rice","Hawker stall","69 Bedok South Ave 3, #01-498, Singapore 460069","Bedok","69 Bedok South Ave 3, #01-498","Singapore","460069",,"SG",,,,"1.3194068","103.9436335","8W9V+QF Singapore"
"Soi 11 ( Thai Bistro Bar)","Restaurant","924 E Coast Rd, Singapore 459115","Bedok","924 E Coast Rd","Singapore","459115",,"SG",,"+65 8523 9494","+6585239494","1.3124286","103.9249595","8W6F+XX Singapore"
"Hot Tomato Bistro","Western restaurant","311 New Upper Changi Rd, #B1-37/38, Singapore 467360","Bedok","311 New Upper Changi Rd, #B1-37/38","Singapore","467360",,"SG","http://www.hottomato.com.sg/","+65 6844 9328","+6568449328","1.324583","103.9296573","8WFH+RV Singapore"
"Tasty Court Pte Ltd","Chinese restaurant","1 Figaro St, Singapore 458322","Bedok","1 Figaro St","Singapore","458322",,"SG","https://www.facebook.com/people/TASTY-COURT-PTE-LTD/100057489757992/","+65 6538 3533","+6565383533","1.3157076","103.9258709","8W8G+78 Singapore"
"Lai Huat Signatures","Fish and seafood restaurant","17 Upper E Coast Rd, Singapore 455208","Bedok","17 Upper E Coast Rd","Singapore","455208",,"SG","https://laihuatbuffet.com/","+65 6448 9077","+6564489077","1.31295","103.9259609","8W7G+59 Singapore"
"Choon Hiang","Hawker stall","#01-46 East Coast Lagoon Food Village, 1220 ECP, Singapore 440000","Bedok","#01-46 East Coast Lagoon Food Village, 1220 ECP","Singapore","440000",,"SG","https://www.sgfoodonfoot.com/2016/08/choon-hiang-east-coast-lagoon-food.html",,,"1.3069408","103.9346666","8W4M+QV Singapore"
"Pasta Fresca Da Salvatore (Siglap)","Italian restaurant","9 Upper E Coast Rd, #01-01, Singapore 455203","Bedok","9 Upper E Coast Rd, #01-01","Singapore","455203",,"SG","https://www.pastafresca.com/outlet/pasta-fresca-east-coast/","+65 6241 5560","+6562415560","1.3129404","103.9256205","8W7G+56 Singapore"
"Srisun Prata","Hawker stall","168 Bedok South Ave 3, #01-471, Singapore 460168","Bedok","168 Bedok South Ave 3, #01-471","Singapore","460168",,"SG","http://www.srisunprata.com/",,,"1.3200627","103.9445717","8WCV+2R Singapore"
"Restaurant Poise","Restaurant","6 Teck Lim Rd, Singapore 088384","Chinatown","6 Teck Lim Rd","Singapore","088384",,"SG","http://www.restaurantpoise.com/","+65 8894 4118","+6588944118","1.2802058","103.8420131","7RJR+3R Singapore"
"Chinatown Seafood Restaurant","Seafood restaurant","51 Pagoda St, Singapore 059212","Chinatown","51 Pagoda St","Singapore","059212",,"SG","https://chinatown.sg/dine/chinatown-seafood-restaurant/","+65 6222 2224","+6562222224","1.283224","103.844439","7RMV+7Q Singapore"
"Gaig Singapore","Catalonian restaurant","16 Stanley St, Singapore 068735","Chinatown","16 Stanley St","Singapore","068735",,"SG","https://sg.restaurantgaig.com/","+65 6221 2134","+6562212134","1.280476","103.84807","7RJX+56 Singapore"
"Blossom Restaurant","Fine dining restaurant","Marina Bay Sands Hotel, Lobby Tower 2, #01-05/05A, 2 Bayfront Ave, Singapore 018972","Central Area","Marina Bay Sands Hotel, Lobby Tower 2, #01-05/05A, 2 Bayfront Ave","Singapore","018972",,"SG","http://blossomrestaurant.com.sg/","+65 6688 7799","+6566887799","1.2840953","103.8607704","7VM6+J8 Singapore"
"Path Restaurant","Asian restaurant","12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, Singapore 018982","Central Area","12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre","Singapore","018982",,"SG","http://pathrestaurant.com.sg/","+65 6443 0180","+6564430180","1.2794242","103.85443","7VH3+QQ Singapore"
"Alati Divine Greek Cuisine","Seafood restaurant","73 Amoy St, Singapore 069892","Chinatown","73 Amoy St","Singapore","069892",,"SG","http://www.alati.sg/","+65 6221 6124","+6562216124","1.2803412","103.8467476","7RJW+4M Singapore"
"Ahmad Spring","Restaurant","1220 ECP, #01-58, Singapore 468960","Bedok","1220 ECP, #01-58","Singapore","468960",,"SG","https://ahmadspring.pickngosg.com/","+65 9018 2706","+6590182706","1.3067193","103.9348352","8W4M+MW Singapore"
"城记海鲜 Happy Chef Kitchen","Seafood restaurant","Blk 18 Bedok S Rd, #01-45, Singapore 460018","Bedok","Blk 18 Bedok S Rd, #01-45","Singapore","460018",,"SG",,"+65 9747 1818","+6597471818","1.3205036","103.9347465","8WCM+6V Singapore"
"Coastal Rhythm at East Coast Park","Restaurant","1206 ECP, Unit #01, Singapore 449891","Bedok","1206 ECP, Unit #01","Singapore","449891",,"SG","https://www.coastalrhythm.sg/reservation","+65 6636 3705","+6566363705","1.3055869","103.9316795","8W4J+6M Singapore"
"Stingray Forever BBQ Seafood","Seafood restaurant","1220 ECP, #01-43 East Coast Lagoon Food Village, Singapore 468960","Bedok","1220 ECP, #01-43 East Coast Lagoon Food Village","Singapore","468960",,"SG",,"+65 6245 2828","+6562452828","1.3069299","103.9349594","8W4M+QX Singapore"
"Mohamed Waseef","Indian Muslim restaurant","Block 73 Bedok South Ave 3, Singapore 460073","Bedok","Block 73 Bedok South Ave 3","Singapore","460073",,"SG",,"+65 9892 7145","+6598927145","1.3200102","103.9439584","8WCV+2H Singapore"
"East Coast Lagoon Food Village","Hawker center","1220 ECP, Singapore 468960","Bedok","1220 ECP","Singapore","468960",,"SG",,,,"1.3069299","103.9349594","8W4M+QX Singapore"
